ID,Date,Newspaper,Page,First Head?,Head Size,Text Size,Continuation Size,Number of Columns,Top Half?,External source credited?,Gender: reporter1,Gender: reporter2,Reporter location,Embedded reporter used?,Story Type,Story setting/ occasion,Overall tone of story,Reporter Disdain?,Reporter Correction?,Prognosis1,Prognosis2,Prognosis3,Prognosis4,Prognosis5,Prognosis6,Prognosis7,Prognosis8,Prognosis9,Prognosis10,Prognosis11,Prognosis12,Prognosis13,Prognosis14,Prognosis15,Prognosis16
1687,26/03/2003,Daily Telegraph,6,"Cut out cancer of Saddam, says ex-SAS cleric",23.1,113.95,,4,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1688,26/03/2003,Daily Telegraph,7,Iraqi gunmen bar escape from city under siege,48,202.53,,2,TRUE,None,1,9,Basra,1,Straight: events over last 24 hours,Conflict zone: Report from battle/action,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1689,26/03/2003,Daily Telegraph,7,Basra is key to turning invaders into liberators,23.25,134.16,,2,FALSE,None,1,9,Southern Iraq,8,Straight: events over last 24 hours,Conflict zone: Report from battle/action,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1690,26/03/2003,Daily Telegraph,8,Dolphins called in to search for harbour mines,61,168.56,,3,TRUE,None,1,9,Umm Qasr,8,Straight: events over last 24 hours,Conflict zone: Aid delivery/ humanitarian,34,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1691,26/03/2003,Daily Telegraph,8,UN wrangles halt aid appeal as Iraqis' food stocks dwindle,34.44,183.61,,7,TRUE,None,2,1,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Aid delivery/ humanitarian,20,No/ N/A,No/ N/A,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9
1692,26/03/2003,Daily Telegraph,10,Poll shows euphoria phase is over for public,52.32,173.72,,8,TRUE,None,1,9,Analysis: not applicable,9,Expert/politician,Media: public opinion poll,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1693,26/03/2003,Daily Telegraph,10,Blair's assurance on war helps lift feeling of unease,40.7,197.37,,2,TRUE,None,9,9,,9,Political/ Commons sketch,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1694,26/03/2003,Daily Telegraph,11,Europe and US 'face reckoning' over rift,48,159.1,,2,TRUE,None,1,1,White House/ Washington general,9,Straight: events over last 24 hours,Political: Press conference/briefing,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9
1695,26/03/2003,Daily Telegraph,11,Former generals attack Rumsfeld tactics,48.45,164.69,,5,TRUE,None,1,9,White House/ Washington general,9,Straight: events over last 24 hours,Political: Other political actions,18,No/ N/A,No/ N/A,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1696,26/03/2003,Daily Telegraph,11,Marines line up on border with Iran,10.85,95.03,,1,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1697,26/03/2003,Daily Telegraph,12,Where will the West's alliances be when it's all over?,106.88,540.08,,8,TRUE,None,1,9,Feature/interview: not applicable,9,"Feature: profile, interview",Media: interviews,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1698,26/03/2003,Daily Telegraph,25,The Iraqis revolt,4.8,183.04,,1,TRUE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,11,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1699,26/03/2003,Daily Telegraph,25,Who'd have thought it?,5.95,90.48,,1,FALSE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1700,27/03/2003,The Sun,1,Saddam executes our boys,683.82,0,,0,TRUE,None,9,9,Other: No location,9,Photo (+ headline) only,Conflict zone: Report from battle/action,11,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1701,27/03/2003,The Sun,1,RAF blasts 120 tanks,6.38,5.1,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1702,27/03/2003,The Sun,2,Killed for TV,337.91,183.7,,4,TRUE,None,1,1,Various international locations,8,Straight: events over last 24 hours,Conflict zone: Report from battle/action,11,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1703,27/03/2003,The Sun,2,Iraqis shot in the back by own officers,20.16,60.68,,1,TRUE,None,1,9,Southern Iraq,1,Straight: events over last 24 hours,Conflict zone: Report from battle/action,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1704,27/03/2003,The Sun,3,Nasiriyah,2.94,20,,0,TRUE,None,9,9,Other: No location,9,Photo (+ headline) only,Conflict zone: Report from battle/action,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1705,27/03/2003,The Sun,4,RAF blasts tank raid,317.53,191.86,,5,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1706,27/03/2003,The Sun,4,Gas suit find,10.27,29.67,,2,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1707,27/03/2003,The Sun,4,Bush hails Brits,11.76,33.06,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Planned Media opportunity,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1708,27/03/2003,The Sun,4,Class terror,10.14,29.67,,2,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1709,27/03/2003,The Sun,5,Battle briefing,18.6,63.35,,0,TRUE,None,9,9,Cartoon/photo/graphic,9,Graphics/montage only,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1710,27/03/2003,The Sun,6,Showdown,231.67,160.06,,5,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,40,No/ N/A,No/ N/A,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1711,27/03/2003,The Sun,6,"Convoy of 1,000 targets cavalry",61.94,100.38,,4,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,34,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1712,27/03/2003,The Sun,8,Girls will all surrender to Colonel Chris,24.91,64.8,,1,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1713,27/03/2003,The Sun,8,Trapped by rats,268.57,176.28,,8,TRUE,None,1,9,Southern Iraq,1,Straight: events over last 24 hours,Conflict zone: Report from battle/action,41,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1714,27/03/2003,The Sun,9,Allied alert for suicide bomb boats,25.38,49.95,,1,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1715,27/03/2003,The Sun,9,"30,000 more in war zone",7.99,27.28,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,02,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1716,27/03/2003,The Sun,10,Cut out UN's food racket,12.88,102.2,,1,TRUE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,12,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1717,27/03/2003,The Sun,10,Best reason,5.3,49.7,,1,FALSE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1718,27/03/2003,The Sun,10,The proof,4.3,28.7,,1,FALSE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,48,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1719,27/03/2003,The Sun,10,Market bombed,244.32,137.76,,6,TRUE,None,1,9,Other: No location,2,Straight: events over last 24 hours,Conflict zone: Report from battle/action,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1720,27/03/2003,The Sun,11,Hat's me in my lucky helmet,26.8,68.79,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1721,27/03/2003,The Sun,11,Wounded home,6.21,11.52,,2,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,01,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1722,27/03/2003,The Sun,12,Killed by blunder he feared,366.36,170.56,,3,TRUE,None,1,1,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1723,27/03/2003,The Sun,12,Roll of Honour,6.3,52.8,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1724,27/03/2003,The Sun,12,Sun top gun 'loved job',5.04,40.8,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1725,27/03/2003,The Sun,13,One last ale from missus,18.9,47.32,,1,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1726,27/03/2003,The Sun,13,Traitor's attack kills officer No2,7.56,17.4,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1727,27/03/2003,The Sun,14,Taste of freedom,333.84,151.55,,4,TRUE,None,1,1,Various international locations,8,Straight: events over last 24 hours,Conflict zone: Aid delivery/ humanitarian,40,No/ N/A,No/ N/A,9,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9
1728,27/03/2003,The Sun,17,Give these kids a new future,121.8,159,,1,TRUE,None,1,2,Other: No location,9,Straight: events over last 24 hours,Media: other media actions,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1729,27/03/2003,Daily Mirror,1,He loves it,153.36,4,,0,TRUE,None,9,9,Cartoon/photo/graphic,9,Photo (+ headline) only,Conflict zone: Report from battle/action,10,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1730,27/03/2003,Daily Mirror,2,Repulsive,269.85,266.64,,4,TRUE,None,1,1,White House/ Washington general,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,24,No/ N/A,No/ N/A,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1731,27/03/2003,Daily Mirror,2,Blair in new crisis,16.52,37.76,,2,TRUE,None,1,9,White House/ Washington general,9,Straight: events over last 24 hours,Political: International Event/ Summit,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1732,27/03/2003,Daily Mirror,4,Iraq hits back,279.72,206.52,,7,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,35,No/ N/A,No/ N/A,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1733,27/03/2003,Daily Mirror,4,It's just like Apocalyse Now as A-10 hits enemy,27.5,66.3,,4,FALSE,None,1,9,Central Iraq,1,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1734,27/03/2003,Daily Mirror,5,"30,000 extra troops…but is it enough?",42.78,131.3,,1,TRUE,None,1,9,White House/ Washington general,9,Analysis: info from different points in time,Media: Journalist rpt./ News analysis,18,No/ N/A,No/ N/A,3,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9
1735,27/03/2003,Daily Mirror,6,Legacy of terror as rulers flee coalition advance,36.57,91.69,,1,TRUE,None,1,9,Southern Iraq,1,Straight: events over last 24 hours,Conflict zone: Other/ human interest,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1736,27/03/2003,Daily Mirror,6,Suicide convoy,340,229.97,,4,TRUE,None,1,1,CentCom/Qatar/ Kuwait,1,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1737,27/03/2003,Daily Mirror,7,You're safe,3.44,9.1,,0,TRUE,None,9,9,Cartoon/photo/graphic,9,Photo (+ headline) only,Conflict zone: Report from battle/action,34,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1738,27/03/2003,Daily Mirror,7,It's vital to win hearts and minds as soon as pssible,37.95,121.5,,1,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1739,27/03/2003,Daily Mirror,8,Blair must cool Bush blood lust,26.04,169.92,,1,TRUE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,10,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1740,27/03/2003,Daily Mirror,8,Oh what a lovely war,311.96,212.3,,5,TRUE,None,1,9,Analysis: not applicable,9,Comment: Reporter evaluation,Media: Journalist rpt./ News analysis,10,US administration,No/ N/A,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1741,27/03/2003,Daily Mirror,10,Bombing Baghdad,28.5,110,,0,TRUE,None,9,9,Cartoon/photo/graphic,9,Graphics/montage only,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1742,27/03/2003,Daily Mirror,11,Aid rage,222.89,130,,3,TRUE,None,1,2,Various international locations,8,Straight: events over last 24 hours,Conflict zone: Aid delivery/ humanitarian,24,No/ N/A,No/ N/A,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9
1743,27/03/2003,Daily Mirror,12,"'Too many dead, too many dead…'",181.56,402.27,,2,TRUE,None,1,9,Baghdad,2,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1744,27/03/2003,Daily Mirror,14,The 2nd front,259.2,145.23,,4,TRUE,None,1,9,Turkey,8,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1745,27/03/2003,Daily Mirror,14,So how do we explain the war to our kids?,33.06,124.2,,1,TRUE,None,2,9,Analysis: not applicable,9,Analysis: info from different points in time,Media: Journalist rpt./ News analysis,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1746,27/03/2003,Daily Mirror,15,Shot 4 times in the head..and still smiling,95.91,35.96,,3,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1747,27/03/2003,Daily Mirror,16,"'If anything happens, remember that I love you and all the family'",29.7,69.96,,3,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1748,27/03/2003,Daily Mirror,16,Bye bye daddy,38,23.25,,1,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1749,27/03/2003,Daily Mirror,17,My fears of friendly fire,283.89,180.5,,4,TRUE,None,1,2,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1750,27/03/2003,Daily Mirror,18,Saddam's guardians,371.7,255.28,,2,TRUE,None,1,9,Feature/interview: not applicable,9,"Feature: profile, interview",Media: Journalist rpt./ News analysis,27,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1751,27/03/2003,Daily Mail,1,Horror at TV film of shot Britons,370.8,30.42,203.04,2,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1752,27/03/2003,Daily Mail,4,Defiant Iraqis in a triple offensive,209.31,271.39,,4,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,32,No/ N/A,No/ N/A,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1753,27/03/2003,Daily Mail,4,'Apocalypse Now' as bombers blitz ambush squad,15.2,125.84,,4,FALSE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,34,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1754,27/03/2003,Daily Mail,5,"We won't let you mess up the peace, Blair tells French",70.24,206.96,,2,TRUE,None,1,9,Other US location,9,Straight: events over last 24 hours,Political: International Event/ Summit,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1755,27/03/2003,Daily Mail,6,"If we want a decisive victory, we must raise our game",93.98,315.74,,3,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1756,27/03/2003,Daily Mail,6,Desert Rats blast 'Chemical Ali' as he tries Basra breakout,204.34,236.05,,2,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1757,27/03/2003,Daily Mail,6,American troops 'executed',7.21,37.74,,2,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1758,27/03/2003,Daily Mail,7,Chocs for the children as aid starts rolling in,63.57,160.16,,3,TRUE,None,1,9,Umm Qasr,8,Straight: events over last 24 hours,Conflict zone: Report from battle/action,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1759,27/03/2003,Daily Mail,8,Missiles black out the TV stations,30.04,136.08,,1,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1760,27/03/2003,Daily Mail,8,"The screech of a jet, the heavy thump of two bombs.",247.04,392.42,,9,TRUE,None,1,9,Baghdad,2,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,32,Iraq administration,Iraq administration,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1761,27/03/2003,Daily Mail,10,Exaggeration is the insidious enemy of truth,129.2,315.3,,5,TRUE,None,1,9,Analysis: not applicable,9,Comment: Reporter evaluation,Media: Journalist rpt./ News analysis,40,No/ N/A,No/ N/A,3,9,3,9,3,9,9,9,9,9,9,9,9,9,9,9
1762,27/03/2003,Daily Mail,10,And why clarity is our best weapon,31.54,212.22,,5,FALSE,None,1,9,Analysis: not applicable,9,Comment: Reporter evaluation,Media: Journalist rpt./ News analysis,18,No/ N/A,No/ N/A,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1763,27/03/2003,Daily Mail,11,A fallen hero's growing legacy of love to his wife,145.56,235.3,,3,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1764,27/03/2003,Daily Mail,12,Briton is captured fighting for Iraq,26.84,116.64,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,98,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1765,27/03/2003,Daily Mail,12,Saddam gets ready to run,242.05,319.81,,6,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1766,27/03/2003,Daily Mail,13,Son of Satan,113.96,273.16,,3,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1767,27/03/2003,Daily Mail,14,The challenges of war and peace,9.52,154.8,,1,TRUE,None,9,9,Analysis: not applicable,9,Editorial,Media: Journalist rpt./ News analysis,32,No/ N/A,No/ N/A,5,9,9,9,9,9,9,9,9,3,9,9,9,9,2,9
1768,27/03/2003,Daily Mail,14,We must not lose our nerve now,139.16,358.18,,4,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1769,27/03/2003,The Independent,1,"It was an outrage, an obscenity",766.64,276.06,,8,TRUE,None,1,9,Baghdad,2,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,16,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1770,27/03/2003,The Independent,1,Iraqi force leaves Baghdad under cover of sandstorm,34.8,150.5,,6,FALSE,None,1,9,White House/ Washington general,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,24,No/ N/A,No/ N/A,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1771,27/03/2003,The Independent,2,"On a day of destruction, the Allied leaders discuss reconstruction - and reinforcements",70.37,533.63,,8,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1772,27/03/2003,The Independent,3,Counter-attack: a Republican Guard column breaks cover,83.49,284.66,,8,TRUE,None,1,1,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,35,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1773,27/03/2003,The Independent,3,"'Unless Baghdad surrenders, they have to fight - they don't know if Saddam will be toppled'",33.7,182.75,,8,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1774,27/03/2003,The Independent,4,The big dilemma: use decisive force or fight humanely?,50.31,263.16,,8,TRUE,None,1,9,Analysis: not applicable,9,Analysis: info from different points in time,Media: Journalist rpt./ News analysis,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1775,27/03/2003,The Independent,4,"After seven days of warfare, Baghdad is 'centre of gravity'",27.28,262.73,,3,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1776,27/03/2003,The Independent,5,Allied aircraft launch attack on Iraqi tanks trying to flee besieged Basra,68.73,245.1,,6,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,UK administration,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1777,27/03/2003,The Independent,5,Two 'British' PoWs shown on Arab television,26.25,167.7,,2,TRUE,None,1,1,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
