ID	Length	Source
4235	5	926
4235	4	926
4236	6	697
4237	4	509
4238	9	863
4238	9	514
4239	7	765
4239	4	503
4240	6	863
4240	3	701
4242	4	867
4245	2	677
4245	7	675
4245	4	677
4249	6	831
4251	1	608
4251	1	670
4251	3	677
4251	4	607
4252	4	650
4253	4	675
4254	4	677
4254	1	670
4254	8	675
4254	5	681
4254	7	764
4254	2	850
4254	1	509
4254	8	514
4255	10	681
4258	3	697
4258	2	831
4258	2	697
4258	9	500
4259	3	722
4260	22	863
4260	12	693
4261	2	998
4261	6	667
4261	1	640
4261	7	667
4261	10	667
4261	10	667
4261	6	658
4261	8	902
4262	4	692
4263	6	830
4263	2	830
4263	3	830
4263	2	830
4263	5	830
4263	3	830
4264	5	670
4264	4	607
4264	1	681
4264	5	677
4264	8	677
4264	25	667
4265	2	850
4265	1	862
4265	1	850
4265	10	652
4265	12	663
4266	4	863
4266	8	513
4267	8	675
4268	14	697
4268	6	831
4268	5	697
4268	7	501
4268	4	692
4269	1	697
4269	3	831
4269	10	697
4269	4	722
4270	1	850
4270	3	850
4270	4	681
4270	2	681
4270	5	765
4271	24	681
4271	7	681
4271	5	841
4271	1	850
4271	11	850
4271	15	850
4271	6	850
4271	13	850
4272	3	926
4272	3	926
4272	1	697
4272	3	582
4274	3	681
4274	7	771
4274	7	850
4274	11	602
4274	5	764
4274	3	675
4274	5	850
4275	5	850
4276	1	677
4276	2	670
4276	2	850
4276	1	907
4276	1	611
4276	4	512
4276	9	500
4276	16	773
4277	6	850
4277	12	850
4277	7	850
4277	7	664
4277	3	850
4278	9	690
4278	22	676
4278	3	774
4278	3	630
4278	3	772
4279	3	607
4281	13	850
4281	12	850
4281	13	850
4281	3	850
4281	5	850
4281	5	850
4281	2	850
4281	7	850
4281	9	850
4281	8	850
4281	9	765
4281	6	649
4281	8	850
4281	5	850
4281	1	850
4282	4	765
4282	2	774
4282	16	854
4282	12	765
4282	9	850
4282	17	850
4282	5	850
4283	11	850
4283	6	764
4283	10	765
4283	7	681
4284	21	675
4286	22	509
4286	4	514
4286	4	553
4286	8	525
4287	5	543
4287	2	868
4287	8	999
4288	5	509
4289	6	526
4289	12	774
4289	6	783
4289	5	770
4289	1	512
4289	1	692
4290	14	781
4291	5	509
4291	1	692
4291	5	553
4291	4	514
4292	8	681
4292	13	681
4292	7	509
4292	12	764
4293	15	675
4293	2	670
4293	2	677
4295	11	850
4295	7	663
4295	5	850
4295	6	665
4295	4	850
4296	12	805
4296	1	620
4297	12	681
4297	12	681
4297	5	850
4297	3	850
4297	1	681
4297	4	850
4298	21	676
4300	1	765
4300	10	850
4300	3	850
4300	10	765
4300	5	765
4300	2	765
4302	3	774
4302	1	526
4302	5	999
4302	6	623
4302	4	774
4302	6	770
4302	6	620
4302	7	774
4303	6	512
4303	2	692
4303	2	850
4303	3	850
4303	3	850
4303	3	765
4303	16	663
4304	13	773
4304	8	765
4304	5	660
4305	77	765
4305	2	663
4305	18	765
4306	2	675
4307	3	612
4307	11	697
4307	11	697
4307	19	697
4307	2	659
4308	4	850
4308	4	850
4308	5	783
4308	6	760
4308	1	509
4308	12	602
4308	8	607
4308	3	675
4308	4	514
4308	5	503
4309	7	697
4309	4	831
4310	22	526
4310	3	765
4311	7	803
4311	9	801
4311	4	532
4312	11	854
4312	10	765
4312	3	850
4312	7	681
4312	2	681
4312	2	761
4313	6	999
4314	2	850
4314	4	850
4314	5	765
4314	3	765
4314	8	850
4314	3	681
4314	3	850
4315	22	664
4315	6	665
4315	11	664
4315	11	649
4316	8	761
4316	33	675
4316	2	670
4317	9	692
4318	30	803
4318	2	640
4319	6	831
4319	2	722
4319	6	831
4320	22	697
4320	6	501
4321	2	720
4322	4	999
4322	2	526
4322	16	500
4323	17	514
4323	11	863
4323	17	867
4324	7	849
4324	32	850
4324	8	850
4325	32	830
4327	1	608
4327	5	670
4327	12	600
4327	13	607
4327	4	675
4327	6	623
4328	1	641
4329	2	697
4330	6	850
4330	6	677
4330	10	764
4330	5	765
4331	2	676
4331	6	850
4331	3	850
4332	1	850
4334	11	664
4334	8	664
4334	4	681
4335	11	805
4335	10	906
4335	5	805
4335	3	999
4335	5	999
4335	7	660
4336	1	849
4336	4	602
4336	4	811
4336	5	849
4336	8	849
4336	5	850
4337	4	764
4337	6	763
4337	6	764
4338	3	850
4338	16	693
4338	8	765
4338	27	850
4339	2	765
4340	26	503
4340	11	514
4341	32	500
4342	6	697
4342	5	722
4342	7	831
4343	21	863
4343	11	514
4343	6	512
4343	2	867
4344	185	621
4344	1	999
4345	34	803
4345	3	774
4345	7	802
4346	3	830
4346	15	830
4346	14	830
4346	4	830
4346	7	830
4346	3	830
4346	11	830
4346	15	830
4347	3	655
4347	4	655
4347	3	667
4347	4	656
4347	4	655
4347	3	655
4347	8	615
4347	1	655
4348	7	905
4348	3	849
4348	7	902
4348	12	905
4348	4	905
4348	1	905
4351	4	602
4351	11	601
4353	3	841
4353	4	652
4353	4	681
4353	22	873
4353	1	677
4353	3	841
4353	5	841
4353	2	841
4353	2	841
4353	8	600
4353	4	671
4353	5	670
4353	8	677
4353	2	880
4353	1	677
4356	2	850
4356	3	850
4356	8	652
4356	3	681
4357	6	697
4357	2	697
4361	12	772
4361	4	830
4361	4	830
4361	3	831
4361	5	830
4361	4	831
4361	2	840
4361	3	849
4361	1	830
4361	4	830
4363	58	765
4364	9	774
4364	3	601
4365	5	670
4365	5	850
4366	1	764
4366	3	522
4366	9	582
4366	15	764
4366	7	764
4366	9	522
4366	13	772
4366	11	772
4366	9	772
4368	8	841
4368	12	841
4368	5	841
4368	3	841
4368	1	841
4368	3	676
4368	3	670
4368	2	602
4368	11	677
4369	7	670
4372	1	850
4372	1	854
4372	5	862
4373	4	517
4373	12	677
4373	10	764
4376	4	770
4376	10	850
4376	9	774
4377	4	765
4377	3	765
4377	3	854
4378	7	998
4378	4	803
4378	2	612
4378	3	998
4378	1	534
4378	49	667
4378	8	621
4378	4	999
4379	12	830
4379	11	830
4379	4	863
4379	4	863
4379	2	863
4379	8	849
4380	8	850
4380	6	850
4380	4	850
4380	4	850
4381	3	863
4381	6	774
4381	2	697
4381	9	774
4384	17	850
4384	3	850
4384	1	999
4384	5	656
4384	2	681
4384	7	850
4386	11	675
4387	10	765
4387	10	765
4387	8	681
4387	7	765
4387	7	765
4387	6	765
4387	6	850
4387	2	850
4388	11	763
4388	23	763
4389	9	770
4389	3	604
4389	11	781
4389	6	780
4389	3	681
4389	3	675
4390	7	645
4391	8	677
4391	6	850
4391	16	675
4392	3	555
4392	10	512
4392	7	764
4393	6	765
4393	4	665
4393	3	665
4395	33	801
4395	5	802
4395	7	803
4397	7	649
4397	3	764
4398	14	850
4398	5	850
4398	2	850
4398	4	850
4398	3	850
4398	4	850
4399	6	730
4399	3	730
4399	7	730
4399	7	731
4399	2	731
4400	9	527
4400	3	512
4400	6	860
4401	6	722
4404	3	841
4404	7	873
4404	3	681
4404	4	681
4404	6	600
4404	3	602
4404	4	841
4404	3	841
4404	3	841
4404	3	841
4404	7	841
4404	7	677
4405	6	665
4406	17	772
4406	5	770
4406	7	871
4407	1	681
4408	3	697
4409	27	850
4410	10	600
4410	4	602
4410	8	601
4410	1	664
4412	7	670
4412	6	906
4413	4	676
4414	3	664
4415	17	601
4415	5	675
4415	2	501
4415	10	676
4415	4	661
4415	10	602
4415	2	600
4416	2	681
4416	19	850
4416	8	652
4416	9	850
4416	2	850
4416	7	850
4417	5	652
4417	7	697
4417	1	697
4417	7	763
4417	13	850
4418	5	850
4418	5	850
4418	2	665
4418	4	850
4418	2	850
4419	14	907
4419	6	887
4419	3	872
4421	16	501
4421	4	670
4421	3	780
4422	2	645
4422	2	850
4422	39	663
4422	5	666
4422	4	677
4422	6	850
4423	22	663
4423	8	660
4423	9	660
4424	9	774
4424	18	770
4424	2	770
4424	8	771
4424	6	770
4424	5	774
4425	8	850
4425	5	850
4425	3	850
4425	7	850
4426	112	692
4426	4	693
4427	30	661
4428	1	620
4429	5	602
4429	6	600
4429	2	801
4429	20	601
4429	7	512
4429	10	774
4430	95	792
4430	1	812
4430	10	812
4430	12	766
4430	20	907
4431	14	999
4431	4	802
4433	2	600
4435	11	850
4435	1	850
4435	17	850
4435	5	850
4436	12	600
4436	1	623
4436	20	602
4436	6	621
4436	2	774
4437	37	792
4437	8	526
4437	3	526
4437	9	999
4438	11	670
4438	7	671
4440	12	670
4441	3	850
4441	3	850
4441	4	850
4441	6	646
4441	2	646
4441	2	850
4442	3	602
4442	4	781
4442	5	645
4442	6	601
4442	15	501
4443	11	850
4443	6	850
4443	6	850
4443	1	681
4443	4	850
4443	14	652
4444	1	850
4444	5	850
4444	4	765
4444	8	850
4444	1	850
4445	5	850
4445	20	771
4447	6	999
4447	2	999
4447	5	817
4447	3	661
4447	1	868
4447	3	868
4448	4	803
4448	2	803
4448	2	999
4448	3	999
4449	3	764
4449	2	765
4449	3	850
4449	12	850
4449	5	850
4450	8	660
4450	4	663
4450	6	660
4451	16	814
4452	1	868
4453	11	600
4453	3	611
4453	16	601
4455	3	677
4455	4	873
4455	11	670
4455	14	850
4456	6	999
4456	3	619
4456	2	802
4456	5	801
4457	15	873
4457	5	600
4457	3	681
4457	12	670
4457	3	841
4457	6	841
4457	4	841
4458	7	703
4458	1	682
4458	19	841
4459	1	850
4459	3	765
4459	5	661
4459	21	765
4460	8	765
4461	17	663
4461	14	660
4461	2	660
4462	1	850
4462	5	850
4462	9	765
4462	6	765
4462	2	850
4462	4	850
4463	9	850
4464	5	500
4464	14	501
4464	7	774
4464	6	774
4464	10	670
4464	4	783
4464	1	781
4465	18	792
4466	3	500
4466	4	532
4466	8	534
4467	8	681
4467	3	681
4467	2	681
4467	2	681
4467	2	681
4467	2	681
4467	2	850
4467	7	850
4467	4	681
4467	1	681
4467	11	681
4467	12	670
4468	20	850
4470	2	999
4471	4	677
4471	12	873
4471	15	670
4471	6	602
4471	13	600
4472	1	670
4472	5	600
4473	9	764
4473	4	764
4474	6	850
4474	8	850
4474	21	765
4474	14	765
4475	16	850
4475	7	850
4476	8	850
4477	1	660
4477	9	601
4477	20	902
4480	4	600
4480	3	841
4480	3	841
4481	3	907
4481	5	880
4481	5	887
4485	5	850
4485	18	850
4485	5	850
4485	6	850
4486	11	652
4486	2	850
4486	7	697
4487	7	602
4487	5	611
4487	23	773
4487	12	603
4488	17	832
4489	11	600
4489	7	801
4490	11	803
4490	3	803
4491	2	872
4493	6	693
4493	1	831
4494	14	500
4496	6	500
4498	8	926
4499	7	675
4499	9	693
4499	1	692
4500	3	602
4501	11	831
4501	6	500
4501	3	522
4502	10	500
4506	4	681
4506	5	681
4506	4	681
4508	4	697
4509	2	999
4509	1	697
4510	6	697
4511	10	772
4511	7	772
4511	11	772
4511	7	830
4511	8	840
4511	6	830
4511	4	830
4511	8	840
4511	7	849
4511	11	830
4511	5	849
4511	4	849
4511	4	830
4511	7	830
4511	7	830
4511	6	830
4511	9	830
4511	10	830
4511	5	830
4511	10	831
4511	4	830
4512	29	831
4514	14	998
4514	6	850
4515	11	770
4515	3	672
4515	2	664
4515	6	675
4516	11	773
4516	10	611
4517	11	860
4517	6	514
4517	6	863
4517	2	527
4518	7	850
4518	4	850
4518	5	850
4518	12	850
4518	11	850
4518	1	855
4518	2	681
4518	7	850
4518	3	850
4519	4	774
4520	8	514
4520	6	667
4522	82	501
4523	10	923
4523	8	543
4524	48	681
4524	9	703
4524	7	681
4525	25	697
4525	21	697
4527	4	774
4527	3	677
4527	5	526
4527	10	522
4528	7	999
4528	6	514
4529	17	998
4529	3	850
4529	10	850
4529	6	765
4530	2	681
4530	3	765
4530	3	665
4532	7	675
4532	6	665
4532	6	677
4533	6	850
4533	10	850
4533	6	660
4533	6	652
4533	3	850
4534	4	645
4534	3	774
4534	6	772
4535	3	850
4535	1	681
4535	4	675
4535	6	765
4535	5	850
4535	3	850
4535	3	643
4535	2	656
4535	4	901
4535	3	681
4535	15	681
4535	3	739
4535	2	681
4535	6	850
4535	38	503
4536	8	854
4537	16	999
4537	6	999
4537	7	999
4538	7	623
4538	6	602
4538	1	623
4538	2	670
4538	3	620
4538	17	681
4539	27	661
4539	10	666
4539	22	649
4540	9	611
4540	11	667
4540	8	850
4540	9	664
4540	7	774
4540	7	611
4540	7	660
4540	4	600
4540	3	771
4540	2	801
4542	71	850
4542	1	840
4542	26	850
4542	46	850
4542	15	697
4543	1	849
4543	2	611
4543	8	615
4543	2	600
4543	5	772
4543	2	643
4543	4	849
4546	31	500
4546	3	673
4546	3	503
4546	8	602
4546	8	811
4546	4	532
4547	9	692
4548	3	681
4550	2	500
4550	10	831
4550	8	550
4550	2	522
4551	21	850
4551	25	850
4551	5	681
4551	7	500
4551	5	764
4554	2	681
4555	7	612
4555	2	850
4555	1	850
4555	6	850
4555	6	675
4555	2	681
4555	2	850
4556	1	681
4556	2	681
4557	35	831
4557	2	522
4557	12	522
4557	26	500
4557	6	550
4557	8	522
4558	8	926
4558	4	697
4559	1	608
4559	1	601
4559	11	500
4559	2	514
4559	1	543
4559	7	503
4560	4	677
4563	5	850
4564	11	681
4564	2	681
4564	7	681
4564	6	681
4564	3	681
4565	2	681
4565	10	681
4565	15	850
4565	10	850
4569	8	681
4569	17	850
4569	2	850
4570	14	500
4571	3	681
4571	7	999
4571	4	999
4571	4	999
4572	7	850
4572	6	503
4572	8	811
4572	3	522
4572	2	607
4572	1	602
4572	4	608
4573	4	532
4573	3	620
4573	11	661
4573	3	660
4574	13	763
4575	3	681
4575	27	652
4575	3	652
4575	4	671
4576	4	850
4576	2	850
4576	3	850
4576	4	850
4577	12	681
4577	16	681
4577	6	681
4578	3	500
4578	8	514
4578	1	764
4579	12	831
4579	10	522
4580	42	500
4580	2	501
4582	7	601
4583	1	792
4583	2	659
4583	3	890
4585	3	653
4585	3	803
4586	13	765
4586	5	854
4586	10	850
4587	4	665
4587	3	850
4587	9	677
4588	2	660
4588	6	661
4588	4	690
4589	18	677
4590	17	850
4590	11	774
4590	4	850
4590	8	850
4590	3	850
4590	4	850
4590	8	850
4590	6	512
4591	24	850
4591	38	850
4591	9	850
4592	3	697
4592	2	697
4592	6	697
4593	72	643
4593	9	999
4593	4	711
4593	1	909
4594	2	821
4594	8	849
4594	8	849
4595	7	681
4595	8	681
4595	8	681
4595	6	681
4595	6	681
4595	19	681
4595	3	681
4595	1	681
4595	15	681
4595	13	681
4595	3	681
4595	5	681
4597	12	868
4597	16	863
4597	19	543
4597	12	541
4597	22	773
4597	12	640
4598	5	604
4598	2	681
4598	1	500
4599	4	602
4599	7	863
4599	27	770
4600	7	602
4603	2	831
4604	9	697
4604	6	697
4604	6	850
4606	3	926
4607	9	697
4607	17	503
4608	10	999
4608	13	555
4608	5	871
4609	10	831
4609	4	831
4610	12	600
4611	5	509
4611	2	555
4612	2	850
4613	2	660
4613	2	850
4613	3	611
4613	4	621
4613	3	850
4614	9	509
4615	6	802
4619	1	855
4619	8	783
4619	1	854
4619	4	850
4619	4	703
4619	3	663
4619	3	850
4619	14	765
4619	3	815
4625	12	850
4625	2	681
4626	5	677
4628	4	623
4628	18	500
4628	4	620
4628	6	621
4628	2	526
4628	5	503
4628	3	531
4628	7	811
4629	6	832
4630	46	500
4631	3	663
4631	15	663
4631	17	663
4633	13	850
4633	1	850
4633	8	850
4633	7	681
4633	5	850
4633	7	850
4633	1	850
4634	1	677
4634	3	673
4634	19	850
4634	20	681
4635	21	831
4635	3	501
4635	9	522
4635	5	831
4636	2	602
4636	7	621
4636	2	623
4636	5	773
4636	10	773
4637	16	620
4637	6	663
4637	4	526
4637	4	661
4638	1	693
4638	9	501
4638	5	500
4638	6	671
4638	8	691
4638	17	770
4639	14	681
4639	16	681
4639	9	681
4639	3	681
4639	4	681
4640	4	676
4640	5	660
4641	9	773
4641	7	770
4641	9	635
4641	1	800
4641	4	923
4641	11	923
4641	8	619
4642	3	783
4642	12	601
4642	4	612
4642	4	774
4644	9	500
4644	2	612
4644	1	681
4644	8	850
4644	10	681
4644	11	681
4644	7	850
4644	1	681
4645	14	681
4645	9	681
4647	1	681
4647	21	681
4648	9	512
4648	9	801
4648	3	532
4649	14	601
4649	9	783
4649	17	770
4649	1	608
4649	39	770
4649	19	774
4649	3	999
4650	21	761
4650	4	765
4651	23	500
4651	2	501
4651	7	503
4651	10	607
4651	1	601
4652	18	697
4652	1	850
4653	21	500
4655	20	831
4655	7	550
4655	17	500
4655	11	555
4655	4	831
4655	15	522
4656	31	501
4656	7	693
4657	402	850
4658	9	850
4658	10	697
4658	4	652
4658	3	697
4658	1	652
4659	2	850
4659	6	850
4660	34	850
4661	10	765
4661	3	660
4661	4	661
4661	4	620
4661	4	526
4661	7	850
4661	5	850
4661	5	765
4662	1	602
4663	1	675
4663	4	602
4663	6	850
4663	4	681
4664	10	854
4664	2	765
4664	2	500
4665	25	500
4665	2	550
4667	8	692
4668	25	831
4668	14	522
4668	15	550
4668	12	500
4668	14	522
4668	5	831
4669	3	697
4670	9	601
4670	3	602
4670	3	620
4670	6	600
4670	4	611
4670	10	607
4670	8	608
4671	3	602
4672	10	500
4672	17	503
4675	3	681
4675	8	652
4675	5	999
4675	3	681
4675	8	850
4676	2	677
4676	3	681
4676	5	681
4677	1	666
4677	3	666
4677	1	902
4677	17	850
4677	11	850
4677	6	850
4678	2	671
4678	4	850
4681	11	500
4683	3	500
4684	4	831
4685	4	503
4686	19	643
4687	4	765
4688	4	697
4689	8	801
4689	2	830
4691	6	500
4693	3	660
4695	3	697
4695	2	831
4699	1	854
4699	17	850
4699	9	765
4699	3	765
4700	4	677
4700	4	693
4700	4	818
4700	4	811
4701	3	500
4702	3	514
4702	12	500
4703	3	812
4703	8	675
4703	5	791
4703	3	616
4703	8	999
4706	30	667
4709	2	500
4710	2	850
4710	1	850
4710	7	850
4710	3	663
4713	4	660
4713	2	850
4713	5	880
4714	2	681
4714	1	850
4714	16	677
4714	4	850
4714	1	663
4714	10	850
4714	8	850
4714	5	850
4714	1	677
4714	2	681
4715	2	677
4716	2	671
4717	29	650
4719	7	999
4719	19	521
4719	4	999
4719	14	831
4719	4	831
4719	12	692
4719	9	522
4721	30	509
4721	4	521
4721	17	553
4721	10	540
4722	9	602
4722	1	503
4722	14	601
4723	4	681
4725	4	611
4725	4	621
4726	6	500
4726	2	620
4727	3	850
4729	64	667
4729	4	804
4733	7	500
4735	3	660
4735	6	621
4735	4	677
4735	4	660
4735	52	660
4736	10	850
4736	4	850
4736	1	849
4737	3	765
4737	4	765
4737	2	664
4739	1	850
4739	4	681
4739	2	677
4739	1	503
4739	2	814
4740	8	802
4740	2	500
4740	4	503
4740	2	801
4741	15	509
4742	8	774
4742	17	525
4742	1	770
4743	16	770
4743	10	770
4745	17	500
4745	6	780
4745	2	804
4745	12	801
4745	6	532
4745	6	739
4746	17	814
4747	9	671
4747	16	850
4747	6	675
4748	10	675
4748	6	645
4750	9	850
4750	2	850
4751	4	681
4751	21	663
4751	5	681
4752	5	770
4752	34	774
4754	12	697
4754	7	697
4756	1	677
4756	3	526
4756	9	804
4756	1	804
4756	4	616
4756	12	812
4756	2	999
4756	3	812
4757	3	645
4757	5	821
4758	2	616
4758	3	620
4759	9	681
4760	2	804
4760	3	526
4760	11	801
4760	10	503
4761	2	739
4761	5	999
4761	7	500
4762	16	841
4762	7	677
4762	14	612
4762	15	841
4763	8	850
4763	4	681
4763	6	681
4763	15	761
4764	11	999
4764	3	675
4764	8	804
4764	7	812
4764	4	792
4764	6	999
4764	5	623
4764	2	804
4765	4	677
4765	4	693
4765	11	675
4766	4	676
4766	3	656
4766	2	656
4767	6	660
4767	2	850
4767	10	850
4767	5	664
4767	5	850
4767	6	660
4768	13	801
4768	5	830
4768	7	830
4769	7	801
4769	2	605
4769	7	801
4769	2	620
4770	4	999
4770	2	999
4770	3	999
4772	2	514
4772	2	526
4772	1	543
4772	2	509
4772	7	526
4773	5	801
4773	8	791
4773	8	600
4773	7	503
4773	7	801
4773	10	500
4773	2	526
4774	23	821
4776	5	500
4776	11	690
4777	4	509
4777	26	555
4777	6	527
4777	1	543
4778	3	765
4778	5	765
4778	2	765
4779	14	764
4779	6	764
4779	8	764
4779	4	783
4780	37	693
4781	24	650
4782	4	700
4782	2	607
4783	23	850
4783	6	681
4783	4	681
4785	4	692
4785	6	831
4785	6	692
4787	5	999
4787	6	671
4788	20	999
4789	3	607
4789	7	611
4789	10	620
4791	1	500
4792	6	611
4792	4	850
4792	7	664
4792	6	621
4792	7	660
4793	7	620
4794	12	509
4794	1	553
4794	12	540
4795	2	815
4796	4	774
4796	4	774
4796	3	525
4798	1	850
4798	2	681
4798	4	850
4800	8	774
4800	4	770
4801	11	620
4801	5	774
4801	6	774
4802	5	850
4802	5	850
4802	6	850
4802	6	681
4802	4	850
4803	4	611
4803	3	849
4804	26	764
4804	11	765
4804	3	681
4804	5	681
4804	7	880
4805	10	651
4807	7	802
4807	21	503
4808	6	801
4809	3	761
4809	10	761
4809	3	783
4809	4	764
4810	3	999
4810	1	999
4811	11	509
4811	21	817
4811	8	817
4811	9	514
4812	1	854
4812	5	765
4812	4	765
4812	7	703
4813	63	765
4813	4	765
4814	9	850
4815	3	774
4816	3	526
4816	7	999
4816	6	526
4817	3	620
4819	10	774
4820	3	611
4820	2	855
4820	10	663
4820	7	850
4821	6	850
4821	20	771
4821	6	620
4821	6	620
4821	1	652
4821	6	770
4822	64	692
4823	9	532
4823	2	616
4824	8	623
4824	11	621
4824	6	621
4825	6	780
4825	9	601
4825	3	526
4825	16	503
4825	21	792
4827	4	782
4827	5	607
4827	5	600
4827	21	675
4828	5	697
4828	13	771
4829	47	765
4832	16	509
4832	2	553
4832	3	611
4832	2	855
4832	4	660
4832	8	692
4832	8	503
4833	4	765
4833	17	676
4834	2	850
4834	2	850
4834	7	850
4834	7	660
4834	6	850
4834	4	850
4834	4	850
4836	37	765
4838	9	801
4838	3	607
4838	13	802
4839	1	612
4839	11	600
4840	20	800
4841	4	850
4841	4	850
4842	10	815
4843	2	850
4844	5	667
4844	6	619
4847	7	677
4852	154	500
4854	88	500
4855	18	500
4856	12	533
4856	2	999
4856	4	880
4857	3	649
4858	3	677
4858	9	661
4858	10	850
4858	2	850
4859	2	999
4859	6	999
4860	3	854
4860	13	765
4861	33	926
4861	9	926
4861	3	764
4862	1	640
4863	6	850
4866	4	675
4866	3	774
4867	14	602
4867	7	781
4868	9	803
4868	3	801
4868	2	804
4869	9	850
4869	7	850
4869	10	761
4869	8	850
4870	19	648
4871	14	850
4871	2	850
4871	3	850
4871	12	850
4872	4	674
4873	15	667
4873	3	661
4874	10	770
4874	7	999
4874	10	681
4875	44	774
4875	33	774
4875	33	722
4875	44	770
4875	44	774
4875	45	774
4876	4	850
4876	12	681
4877	4	800
4877	3	500
4878	7	675
4878	1	645
4879	12	681
4879	9	675
4880	4	850
4880	7	664
4880	7	664
4880	15	761
4880	12	664
4881	6	681
4883	3	621
4883	1	999
4883	1	849
4883	4	902
4883	7	774
4883	9	774
4883	3	849
4883	8	800
4883	1	601
4884	3	850
4884	2	850
4884	7	765
4884	19	765
4884	12	765
4885	8	854
4885	7	765
4885	18	765
4886	3	620
4886	24	781
4888	5	801
4888	4	800
4888	4	600
4888	4	803
4888	9	803
4888	7	620
4888	25	621
4888	8	615
4889	11	800
4889	13	780
4891	2	681
4891	9	667
4892	9	850
4892	3	667
4892	4	660
4893	12	681
4894	11	697
4894	9	850
4895	7	675
4897	15	670
4898	14	697
4898	8	697
4899	7	697
4900	8	764
4901	11	601
4901	8	620
4902	4	600
4902	11	803
4902	6	801
4903	7	675
4903	3	814
4903	4	821
4904	21	781
4904	4	602
4904	3	677
4904	7	620
4904	5	500
4904	2	612
4904	4	774
4905	1	800
4905	2	526
4905	2	801
4905	5	532
4906	2	526
4906	9	514
4906	6	532
4907	4	675
4907	7	761
4908	6	660
4908	3	765
4909	4	850
4911	7	850
4911	4	675
4911	6	697
4913	10	620
4914	3	850
4914	9	660
4914	9	681
4916	1	681
4916	3	774
4917	5	850
4918	3	770
