Story ID	Ranking	Subject (Whom)	Tone
2953	S	640	Straight
2953	S	783	Straight
2953	S	620	Straight
2953	S	800	Straight
2953	P	803	Straight
2953	P	773	Straight
2953	P	811	Straight
2953	P	818	Straight
2953	S	526	Straight
2953	P	730	Straight
2953	P	812	Straight
2954	M	801	Straight
2954	M	846	Straight
2954	P	645	Straight
2954	P	640	Straight
2954	P	774	Straight
2954	S	620	Straight
2954	S	526	Straight
2954	S	783	Straight
2954	P	907	Straight
2954	S	739	Straight
2955	M	601	Straight
2955	M	805	Straight
2955	P	999	Straight
2955	M	665	Straight
2955	P	640	Straight
2955	S	681	Straight
2955	S	649	Straight
2956	S	528	Straight
2956	M	526	Mixed
2956	P	697	Straight
2956	S	500	Straight
2956	S	582	Straight
2956	P	612	Straight
2956	P	533	Straight
2956	P	834	Straight
2956	S	512	Mixed
2956	S	531	Straight
2956	S	504	Straight
2956	P	800	Straight
2956	P	999	Straight
2956	P	514	Straight
2956	P	540	Straight
2957	S	889	Straight
2957	M	880	Straight
2957	S	697	Straight
2957	S	850	Straight
2958	M	620	Deflating
2958	S	601	Mixed
2958	M	805	Straight
2958	S	681	Straight
2958	P	697	Straight
2958	S	665	Straight
2958	P	622	Straight
2959	M	681	Straight
2959	M	649	Straight
2959	S	677	Straight
2959	S	675	Straight
2959	S	673	Straight
2959	S	697	Straight
2959	S	645	Straight
2959	P	998	Straight
2959	P	850	Straight
2959	P	651	Straight
2959	S	612	Straight
2960	S	640	Straight
2960	S	681	Straight
2960	S	659	Straight
2960	S	649	Straight
2960	P	901	Straight
2960	S	646	Straight
2960	P	764	Straight
2960	P	652	Straight
2960	S	850	Straight
2961	M	850	Straight
2961	S	681	Straight
2961	S	640	Mixed
2962	M	649	Straight
2962	M	681	Straight
2962	P	677	Straight
2962	S	675	Straight
2962	S	651	Straight
2962	P	999	Straight
2962	P	640	Straight
2962	S	643	Straight
2962	S	646	Straight
2962	P	697	Straight
2962	S	711	Straight
2962	S	850	Straight
2962	P	889	Straight
2963	S	677	Straight
2963	M	681	Straight
2963	S	770	Straight
2963	S	649	Straight
2963	P	803	Straight
2963	P	811	Straight
2963	P	873	Straight
2963	S	772	Straight
2963	P	620	Straight
2964	M	764	Straight
2964	S	850	Straight
2964	P	998	Straight
2964	P	908	Straight
2964	S	783	Straight
2965	M	681	Straight
2965	M	850	Straight
2965	S	640	Straight
2965	P	697	Straight
2965	M	649	Straight
2965	P	646	Straight
2967	M	697	Straight
2967	P	831	Straight
2967	S	703	Straight
2968	M	880	Straight
2968	P	889	Straight
2968	M	652	Straight
2968	S	906	Straight
2968	P	765	Straight
2968	S	654	Straight
2968	P	623	Straight
2968	P	612	Straight
2968	P	812	Straight
2968	P	656	Straight
2969	M	652	Straight
2969	M	850	Straight
2969	S	697	Straight
2969	P	640	Straight
2969	S	653	Straight
2970	M	682	Straight
2970	M	681	Straight
2970	S	677	Straight
2970	S	841	Straight
2970	P	600	Straight
2970	S	675	Straight
2970	P	670	Straight
2970	P	623	Straight
2970	S	697	Straight
2970	S	649	Straight
2970	S	903	Straight
2970	S	671	Straight
2971	M	889	Straight
2971	M	880	Straight
2971	S	697	Straight
2971	S	850	Straight
2971	S	868	Straight
2972	S	867	Straight
2972	M	863	Straight
2972	P	649	Straight
2972	P	998	Straight
2972	P	681	Straight
2972	P	999	Straight
2972	S	860	Straight
2973	M	697	Straight
2973	M	850	Straight
2973	P	640	Straight
2973	M	690	Straight
2973	P	867	Straight
2973	S	646	Straight
2973	S	651	Straight
2973	S	693	Straight
2973	P	681	Straight
2973	S	649	Straight
2973	S	675	Straight
2973	P	677	Straight
2974	M	697	Straight
2974	M	681	Straight
2974	S	999	Straight
2974	P	640	Straight
2974	S	649	Straight
2974	S	677	Straight
2974	M	772	Straight
2974	P	602	Straight
2974	M	773	Straight
2974	S	770	Straight
2975	M	999	Straight
2976	M	741	Straight
2976	M	849	Straight
2976	P	640	Straight
2976	S	850	Straight
2976	S	500	Straight
2976	S	600	Straight
2976	P	792	Straight
2976	P	656	Straight
2977	M	801	Straight
2977	S	620	Straight
2977	S	640	Straight
2977	S	645	Straight
2977	S	846	Straight
2977	S	739	Straight
2977	P	999	Straight
2977	P	681	Straight
2977	P	697	Straight
2977	P	850	Straight
2978	M	830	Straight
2978	S	697	Straight
2978	P	681	Straight
2978	M	831	Straight
2978	P	703	Straight
2978	P	500	Straight
2978	S	866	Straight
2978	S	801	Straight
2978	P	699	Straight
2978	P	658	Straight
2978	P	731	Straight
2978	S	730	Straight
2978	P	783	Straight
2979	M	512	Straight
2979	S	500	Straight
2979	M	620	Straight
2979	S	649	Straight
2979	M	651	Straight
2979	P	677	Straight
2979	S	501	Straight
2979	S	820	Straight
2979	S	526	Straight
2979	P	514	Straight
2979	S	675	Straight
2979	P	681	Straight
2979	P	611	Straight
2979	P	856	Straight
2979	P	783	Straight
2980	M	880	Straight
2980	S	888	Straight
2980	P	681	Straight
2981	M	601	Straight
2981	M	805	Straight
2981	S	681	Straight
2981	S	620	Straight
2983	M	503	Straight
2983	M	620	Straight
2983	M	811	Straight
2983	M	814	Straight
2983	P	800	Straight
2983	S	601	Straight
2983	S	600	Straight
2983	S	602	Mixed
2983	P	640	Straight
2983	P	659	Straight
2983	P	681	Straight
2983	P	697	Straight
2983	P	867	Straight
2983	S	512	Straight
2983	P	510	Straight
2983	P	999	Straight
2983	P	500	Straight
2983	P	818	Straight
2983	P	792	Straight
2984	S	681	Straight
2984	P	645	Straight
2984	S	640	Deflating
2984	S	850	Straight
2984	S	600	Deflating
2984	S	602	Deflating
2984	S	649	Straight
2984	S	514	Reinforcing
2984	S	697	Reinforcing
2984	S	652	Straight
2984	S	651	Straight
2984	S	646	Straight
2984	P	677	Straight
2984	P	772	Deflating
2985	M	783	Straight
2985	S	500	Mixed
2985	S	526	Straight
2985	S	620	Straight
2985	S	601	Deflating
2985	S	800	Straight
2985	P	649	Straight
2985	P	811	Straight
2985	P	814	Straight
2985	P	640	Straight
2985	S	801	Straight
2985	M	503	Reinforcing
2985	S	602	Deflating
2985	P	677	Straight
2985	S	611	Straight
2985	S	856	Straight
2986	M	681	Straight
2986	M	649	Straight
2986	M	675	Straight
2986	M	673	Straight
2986	S	611	Straight
2986	P	612	Straight
2986	S	671	Straight
2986	S	873	Straight
2986	P	887	Straight
2986	S	690	Straight
2986	S	651	Straight
2986	P	850	Straight
2986	P	998	Straight
2986	P	677	Straight
2987	S	656	Straight
2987	M	880	Straight
2987	P	640	Straight
2987	P	732	Straight
2987	P	999	Straight
2987	S	812	Straight
2987	P	889	Straight
2987	P	761	Straight
2987	S	850	Straight
2987	S	653	Straight
2987	S	906	Straight
2987	P	635	Straight
2989	M	620	Straight
2989	S	602	Straight
2989	S	616	Straight
2989	S	612	Straight
2989	S	601	Straight
2989	S	500	Straight
2989	S	621	Straight
2989	S	611	Straight
2989	S	661	Straight
2989	S	783	Straight
2989	P	600	Straight
2989	P	774	Straight
2990	M	863	Straight
2990	S	867	Straight
2990	P	999	Straight
2990	S	860	Straight
2991	M	697	Straight
2991	S	999	Straight
2991	S	693	Straight
2991	S	522	Straight
2991	P	864	Straight
2991	P	831	Straight
2992	M	682	Straight
2992	S	676	Straight
2992	M	681	Straight
2992	P	670	Straight
2992	P	680	Straight
2992	S	697	Straight
2992	S	646	Straight
2992	S	651	Straight
2992	P	850	Straight
2992	P	901	Straight
2992	M	671	Straight
2992	S	765	Straight
2992	S	841	Straight
2992	P	600	Straight
2992	P	602	Straight
2992	P	888	Straight
2993	M	831	Straight
2993	M	697	Straight
2993	P	999	Straight
2993	P	501	Straight
2993	P	620	Straight
2993	P	640	Straight
2994	M	500	Straight
2994	M	831	Straight
2994	M	697	Straight
2996	M	649	Straight
2996	M	681	Straight
2996	S	677	Straight
2996	S	697	Straight
2996	P	998	Straight
2996	S	651	Straight
2996	S	675	Straight
2996	P	640	Straight
2997	M	850	Straight
2997	M	765	Straight
2997	S	681	Straight
2997	P	645	Straight
2998	M	649	Straight
2998	S	681	Straight
2998	S	907	Straight
2998	S	645	Straight
2998	S	850	Straight
2999	M	850	Straight
2999	S	764	Straight
2999	M	765	Straight
3000	M	697	Reinforcing
3000	S	649	Straight
3000	S	651	Straight
3000	S	646	Straight
3000	S	672	Straight
3000	P	850	Straight
3001	M	697	Straight
3001	P	649	Straight
3001	M	681	Straight
3001	P	640	Straight
3002	M	681	Straight
3002	M	651	Straight
3002	P	640	Straight
3002	M	850	Straight
3002	P	677	Straight
3002	P	999	Straight
3002	S	675	Straight
3002	P	880	Straight
3004	P	850	Straight
3004	P	681	Straight
3004	P	522	Straight
3004	P	612	Straight
3004	P	640	Straight
3005	M	500	Straight
3005	S	856	Straight
3005	S	811	Straight
3005	S	814	Straight
3005	S	611	Straight
3005	S	783	Straight
3005	M	503	Straight
3005	P	640	Straight
3005	P	602	Straight
3005	P	867	Straight
3006	S	783	Straight
3006	M	500	Mixed
3006	S	620	Mixed
3006	S	811	Straight
3006	S	814	Straight
3006	S	550	Straight
3006	P	800	Straight
3006	P	681	Straight
3006	P	697	Straight
3006	P	649	Straight
3008	S	620	Straight
3008	S	526	Straight
3008	M	601	Straight
3008	M	503	Straight
3008	P	640	Straight
3008	M	801	Straight
3008	M	802	Straight
3008	S	803	Straight
3008	S	805	Straight
3008	P	681	Straight
3008	S	800	Straight
3008	S	783	Straight
3008	P	999	Straight
3008	P	500	Straight
3008	P	532	Straight
3010	S	792	Straight
3010	M	867	Straight
3010	M	907	Straight
3011	P	681	Straight
3011	M	840	Straight
3011	P	801	Straight
3011	P	803	Straight
3011	P	999	Straight
3011	S	600	Straight
3011	S	927	Straight
3012	M	665	Straight
3012	S	681	Straight
3012	M	649	Mixed
3012	S	850	Straight
3012	P	928	Straight
3012	P	664	Straight
3012	P	645	Mixed
3013	S	849	Straight
3013	M	659	Straight
3013	S	640	Straight
3013	S	850	Straight
3013	P	656	Straight
3013	S	811	Straight
3013	P	532	Straight
3013	S	739	Straight
3013	P	652	Straight
3014	M	681	Straight
3014	S	697	Straight
3014	S	649	Deflating
3014	S	665	Straight
3014	S	500	Reinforcing
3014	P	814	Straight
3014	S	602	Reinforcing
3014	S	670	Reinforcing
3014	P	805	Straight
3014	P	601	Straight
3014	S	640	Straight
3014	P	792	Straight
3014	S	864	Mixed
3015	S	601	Straight
3015	M	503	Straight
3015	S	783	Straight
3015	S	800	Straight
3015	P	640	Straight
3015	S	802	Straight
3015	S	801	Straight
3015	P	790	Straight
3015	P	791	Straight
3015	S	500	Straight
3015	P	850	Straight
3016	M	681	Straight
3016	S	697	Straight
3016	M	649	Straight
3016	S	640	Straight
3016	P	612	Straight
3016	M	675	Straight
3016	S	645	Straight
3016	S	676	Straight
3016	P	677	Straight
3016	S	693	Straight
3016	P	901	Straight
3016	P	665	Straight
3016	P	643	Straight
3016	P	764	Straight
3017	M	681	Straight
3017	P	640	Straight
3017	S	649	Straight
3018	M	500	Straight
3018	S	612	Straight
3018	M	811	Straight
3018	M	814	Straight
3018	P	543	Straight
3018	S	602	Straight
3018	P	640	Straight
3018	P	532	Straight
3018	P	600	Straight
3018	S	503	Straight
3018	P	867	Straight
3018	P	815	Straight
3018	P	681	Straight
3018	S	697	Straight
3018	P	856	Straight
3018	S	783	Straight
3018	P	550	Straight
3018	P	514	Straight
3019	M	601	Straight
3019	M	805	Straight
3019	S	681	Straight
3019	P	998	Straight
3019	P	849	Straight
3019	P	665	Straight
3020	M	841	Straight
3020	M	682	Straight
3020	S	681	Straight
3020	S	927	Straight
3020	S	677	Straight
3020	S	765	Straight
3020	P	649	Straight
3020	P	699	Straight
3021	M	682	Straight
3021	M	681	Straight
3021	S	670	Straight
3021	M	697	Straight
3021	S	649	Straight
3021	P	850	Straight
3021	P	765	Straight
3022	M	880	Straight
3022	S	889	Straight
3022	S	850	Straight
3022	S	652	Straight
3022	P	906	Straight
3022	P	732	Straight
3022	S	812	Straight
3023	M	681	Straight
3023	P	850	Straight
3023	M	649	Straight
3023	P	640	Straight
3023	P	867	Straight
3023	P	651	Straight
3024	M	697	Straight
3024	M	681	Straight
3024	M	649	Straight
3024	S	674	Straight
3024	P	640	Straight
3024	P	612	Straight
3024	S	772	Straight
3024	S	999	Straight
3025	S	640	Straight
3025	M	649	Mixed
3025	S	681	Straight
3025	S	612	Straight
3025	S	675	Straight
3025	P	656	Straight
3025	S	999	Straight
3025	S	658	Straight
3025	P	648	Straight
3025	P	697	Straight
3026	S	681	Straight
3026	M	640	Deflating
3026	M	649	Deflating
3026	S	697	Straight
3026	P	512	Straight
3027	M	697	Straight
3027	S	651	Straight
3028	M	640	Deflating
3028	S	677	Straight
3028	S	643	Straight
3028	S	664	Straight
3028	S	901	Straight
3028	S	645	Straight
3028	P	681	Straight
3028	P	697	Straight
3028	S	526	Straight
3028	P	649	Straight
3028	P	600	Straight
3028	P	518	Straight
3029	S	649	Straight
3029	S	651	Straight
3029	S	850	Straight
3029	S	656	Straight
3029	S	907	Straight
3029	S	765	Straight
3029	S	681	Straight
3029	S	643	Straight
3029	P	697	Straight
3031	P	677	Straight
3031	M	649	Straight
3031	M	681	Straight
3031	S	675	Straight
3031	P	656	Straight
3031	S	643	Straight
3031	S	651	Straight
3031	S	999	Straight
3031	S	640	Straight
3032	M	640	Straight
3032	M	500	Straight
3032	S	681	Straight
3032	S	697	Straight
3032	S	696	Straight
3032	S	514	Straight
3033	M	850	Straight
3033	M	697	Straight
3033	S	646	Straight
3033	S	651	Straight
3033	P	999	Straight
3033	S	640	Straight
3033	S	649	Straight
3034	M	923	Straight
3034	M	526	Straight
3034	M	620	Straight
3034	S	783	Straight
3034	P	640	Straight
3034	S	509	Straight
3034	P	929	Straight
3034	S	512	Straight
3034	P	603	Straight
3035	M	612	Straight
3035	M	616	Straight
3035	P	783	Straight
3035	S	611	Straight
3035	P	670	Straight
3035	P	608	Straight
3035	P	661	Straight
3035	S	602	Straight
3035	P	601	Straight
3035	P	500	Straight
3035	S	623	Straight
3035	S	660	Straight
3035	P	621	Straight
3036	M	850	Straight
3036	M	697	Straight
3036	S	640	Straight
3036	P	681	Straight
3036	S	651	Straight
3039	S	681	Reinforcing
3039	S	999	Straight
3039	S	649	Mixed
3039	S	640	Deflating
3039	S	682	Straight
3039	S	620	Reinforcing
3039	P	850	Straight
3040	M	697	Reinforcing
3040	S	999	Straight
3040	S	541	Deflating
3040	P	600	Straight
3040	P	500	Straight
3040	P	830	Straight
3041	M	697	Straight
3041	M	640	Deflating
3041	S	681	Straight
3041	S	699	Reinforcing
3042	M	697	Reinforcing
3042	M	681	Straight
3042	M	623	Straight
3042	S	645	Deflating
3042	S	640	Deflating
3042	S	649	Straight
3042	S	677	Straight
3042	P	534	Straight
3042	S	612	Straight
3042	S	674	Straight
3042	S	774	Straight
3042	S	602	Straight
3042	P	901	Straight
3042	S	643	Heavily deflating
3043	M	850	Straight
3043	S	681	Straight
3043	M	649	Straight
3043	S	873	Straight
3043	P	884	Straight
3043	P	677	Straight
3043	P	640	Straight
3043	S	675	Straight
3044	M	649	Mixed
3044	S	640	Deflating
3044	M	681	Straight
3045	M	681	Straight
3045	M	649	Straight
3045	P	998	Straight
3045	S	873	Straight
3045	P	884	Straight
3045	P	640	Straight
3045	P	656	Straight
3045	P	643	Mixed
3045	S	690	Straight
3045	S	693	Straight
3045	P	677	Straight
3045	P	665	Straight
3046	M	681	Straight
3046	M	640	Deflating
3046	P	677	Straight
3046	S	658	Straight
3046	S	675	Straight
3048	M	681	Straight
3048	S	677	Straight
3048	S	649	Straight
3049	M	697	Straight
3049	M	999	Straight
3049	M	900	Straight
3049	S	699	Reinforcing
3049	S	681	Straight
3050	M	649	Straight
3050	M	697	Straight
3050	P	640	Straight
3051	M	697	Reinforcing
3051	M	850	Straight
3051	S	699	Reinforcing
3051	P	646	Straight
3051	P	999	Straight
3051	P	649	Straight
3052	M	697	Reinforcing
3052	S	692	Straight
3052	P	649	Straight
3053	M	697	Straight
3053	S	649	Straight
3054	S	640	Deflating
3054	M	642	Heavily deflating
3054	M	850	Straight
3054	S	697	Straight
3054	P	652	Deflating
3054	P	651	Deflating
3055	M	801	Heavily deflating
3055	S	999	Straight
3055	S	699	Reinforcing
3055	S	802	Deflating
3055	S	620	Reinforcing
3055	S	783	Straight
3055	S	526	Reinforcing
3055	S	856	Reinforcing
3056	M	841	Straight
3056	M	681	Straight
3057	S	831	Straight
3057	M	697	Straight
3057	M	681	Straight
3058	M	850	Straight
3058	M	681	Straight
3058	S	880	Straight
3058	P	887	Straight
3058	S	863	Straight
3058	S	774	Straight
3058	P	649	Straight
3059	M	682	Reinforcing
3059	P	681	Straight
3059	S	677	Straight
3059	S	841	Straight
3059	S	999	Straight
3059	P	649	Straight
3061	M	681	Reinforcing
3061	M	850	Straight
3061	S	703	Straight
3062	S	830	Straight
3062	M	926	Straight
3062	M	850	Straight
3062	P	764	Straight
3063	M	677	Straight
3063	M	681	Straight
3065	M	640	Deflating
3065	S	681	Straight
3066	S	697	Straight
3066	M	681	Straight
3066	M	612	Straight
3066	P	884	Straight
3066	P	656	Straight
3066	S	640	Straight
3066	S	600	Straight
3066	S	602	Straight
3066	P	998	Straight
3066	S	649	Straight
3066	S	677	Straight
3066	S	906	Straight
3066	S	646	Straight
3066	P	665	Straight
3066	P	763	Straight
3066	P	804	Straight
3066	P	783	Straight
3067	M	681	Straight
3067	P	656	Straight
3067	P	620	Straight
3067	P	649	Straight
3067	S	602	Straight
3067	S	675	Straight
3068	S	681	Straight
3068	S	697	Straight
3068	M	907	Straight
3068	M	863	Straight
3068	S	862	Straight
3068	S	850	Straight
3068	S	656	Straight
3068	P	764	Straight
3068	S	765	Straight
3068	P	903	Straight
3068	S	868	Straight
3068	P	998	Straight
3068	S	643	Mixed
3068	S	649	Straight
3069	M	681	Straight
3069	S	640	Straight
3069	P	680	Straight
3069	S	645	Straight
3069	P	677	Straight
3069	S	675	Straight
3069	P	658	Straight
3069	S	782	Straight
3069	P	774	Straight
3070	S	640	Deflating
3070	P	677	Straight
3070	P	681	Straight
3070	P	697	Straight
3070	P	999	Straight
3070	M	651	Mixed
3070	S	658	Straight
3070	S	652	Straight
3070	S	761	Straight
3070	S	774	Straight
3071	M	504	Straight
3071	M	864	Straight
3071	S	903	Straight
3071	P	645	Straight
3071	P	640	Straight
3071	S	863	Straight
3071	P	868	Straight
3071	P	681	Straight
3071	P	697	Straight
3071	P	649	Straight
3073	M	697	Reinforcing
3073	S	681	Reinforcing
3073	S	850	Straight
3073	M	831	Reinforcing
3073	P	774	Mixed
3073	S	640	Deflating
3073	S	649	Mixed
3074	M	500	Straight
3074	M	831	Straight
3074	S	697	Straight
3074	P	600	Straight
3074	P	532	Straight
3074	P	820	Straight
3074	S	528	Straight
3074	P	864	Straight
3075	M	697	Straight
3075	P	831	Straight
3075	M	862	Straight
3075	S	649	Straight
3076	P	681	Straight
3076	M	697	Straight
3076	M	501	Straight
3076	S	761	Straight
3076	S	764	Straight
3076	S	651	Straight
3076	P	642	Straight
3076	P	646	Straight
3076	S	643	Straight
3076	S	692	Straight
3076	S	850	Straight
3076	P	849	Straight
3077	M	642	Deflating
3077	S	640	Straight
3077	M	850	Straight
3077	P	697	Straight
3078	P	649	Straight
3078	P	999	Straight
3078	P	640	Straight
3078	P	681	Straight
3078	P	697	Straight
3078	P	700	Straight
3078	P	903	Straight
3078	P	656	Deflating
3079	M	801	Straight
3079	S	999	Straight
3079	S	739	Straight
3079	S	697	Straight
3079	P	500	Straight
3079	S	514	Straight
3079	P	699	Straight
3080	M	601	Straight
3080	S	800	Straight
3080	P	783	Straight
3080	S	503	Straight
3080	S	856	Straight
3081	S	677	Straight
3081	M	682	Straight
3081	P	670	Straight
3082	M	681	Straight
3082	P	998	Straight
3082	S	873	Straight
3082	M	697	Straight
3082	S	640	Straight
3082	S	600	Straight
3082	S	602	Straight
3082	P	623	Straight
3082	P	660	Straight
3082	S	649	Straight
3082	P	658	Straight
3082	P	856	Straight
3082	P	884	Straight
3082	S	656	Straight
3082	S	670	Straight
3082	S	662	Straight
3082	S	646	Straight
3082	P	665	Straight
3082	P	693	Straight
3083	M	640	Heavily deflating
3083	M	850	Straight
3083	M	681	Straight
3083	P	677	Straight
3083	P	658	Straight
3083	P	680	Straight
3083	S	675	Straight
3083	S	642	Deflating
3083	P	697	Straight
3084	M	862	Straight
3084	S	656	Straight
3084	S	681	Straight
3084	P	697	Straight
3084	P	998	Straight
3084	S	643	Straight
3084	S	651	Straight
3084	S	649	Straight
3084	S	764	Straight
3084	S	640	Straight
3084	P	999	Straight
3085	M	600	Mixed
3085	P	841	Straight
3085	P	681	Straight
3085	P	927	Straight
3085	P	500	Straight
3085	P	999	Straight
3085	S	602	Straight
3085	S	601	Straight
3085	S	622	Straight
3085	S	605	Straight
3085	S	620	Straight
3085	P	640	Straight
3086	M	504	Straight
3086	M	864	Straight
3086	P	681	Straight
3086	P	697	Straight
3086	S	645	Straight
3086	S	903	Straight
3086	P	834	Straight
3086	M	862	Straight
3086	P	867	Straight
3086	P	640	Straight
3087	M	801	Mixed
3087	S	999	Straight
3087	S	697	Straight
3087	S	600	Straight
3087	P	783	Straight
3087	M	500	Straight
3087	S	514	Straight
3087	S	739	Straight
3087	P	503	Straight
3087	P	998	Straight
3087	P	830	Straight
3088	M	697	Straight
3088	M	831	Straight
3089	M	681	Straight
3089	S	677	Straight
3090	P	640	Straight
3090	M	697	Straight
3090	S	649	Straight
3090	S	693	Straight
3090	S	646	Straight
3091	M	801	Deflating
3091	S	999	Straight
3091	S	697	Straight
3091	S	800	Straight
3091	P	640	Straight
3091	P	600	Straight
3091	P	681	Straight
3091	S	802	Deflating
3091	S	601	Straight
3091	S	783	Straight
3092	M	681	Straight
3092	S	640	Straight
3092	S	850	Straight
3092	S	649	Straight
3092	S	873	Straight
3092	P	884	Straight
3092	P	677	Straight
3092	P	612	Straight
3092	P	998	Straight
3092	S	644	Straight
3092	S	643	Straight
3092	S	645	Straight
3092	S	675	Straight
3093	M	801	Straight
3093	S	999	Straight
3093	S	500	Straight
3093	S	802	Straight
3093	P	783	Straight
3093	S	514	Straight
3093	P	600	Straight
3093	P	640	Straight
3094	M	501	Deflating
3094	M	862	Reinforcing
3094	S	640	Straight
3094	P	999	Straight
3094	P	850	Straight
3094	P	867	Straight
3094	S	691	Straight
3094	S	522	Straight
3095	S	850	Straight
3095	S	501	Straight
3095	P	862	Straight
3095	S	503	Straight
3095	P	774	Straight
3095	M	697	Straight
3095	M	681	Straight
3095	P	802	Straight
3095	S	640	Straight
3095	S	773	Straight
3095	S	649	Straight
3095	P	873	Straight
3095	P	998	Straight
3095	S	671	Straight
3095	S	676	Straight
3095	S	662	Straight
3095	S	675	Straight
3095	S	673	Straight
3095	P	658	Straight
3095	S	682	Straight
3095	P	703	Straight
3095	S	665	Straight
3095	S	692	Straight
3095	P	880	Straight
3095	P	888	Straight
3095	S	643	Straight
3095	P	901	Straight
3095	S	500	Straight
3095	S	831	Straight
3095	S	600	Mixed
3096	M	662	Straight
3096	S	681	Straight
3096	S	697	Straight
3096	S	675	Straight
3096	P	645	Straight
3096	P	652	Straight
3096	S	640	Straight
3096	S	814	Straight
3096	S	774	Straight
3096	P	999	Straight
3096	S	676	Straight
3096	S	711	Straight
3096	S	649	Straight
3096	P	620	Straight
3096	P	660	Straight
3096	P	856	Straight
3097	P	850	Straight
3097	M	681	Straight
3097	P	663	Straight
3097	S	623	Straight
3097	P	998	Straight
3097	S	772	Straight
3097	P	677	Straight
3098	M	681	Straight
3098	M	697	Straight
3098	S	677	Straight
3098	M	649	Straight
3098	S	850	Straight
3098	S	651	Straight
3098	S	773	Straight
3098	S	640	Straight
3098	P	999	Straight
3098	S	774	Straight
3098	P	820	Straight
3098	P	658	Straight
3098	P	602	Straight
3098	P	805	Straight
3098	P	674	Straight
3098	P	670	Straight
3098	P	656	Straight
3099	M	681	Straight
3099	M	649	Straight
3099	S	640	Straight
3099	S	873	Straight
3099	P	884	Straight
3099	P	612	Straight
3099	P	677	Straight
3099	S	880	Straight
3099	P	885	Straight
3099	S	850	Straight
3099	P	908	Straight
3099	P	656	Straight
3099	P	887	Straight
3099	P	674	Straight
3099	S	906	Straight
3099	P	901	Straight
3099	P	645	Straight
3099	S	863	Straight
3099	P	998	Straight
3099	S	660	Straight
3100	M	697	Mixed
3100	S	681	Mixed
3100	P	649	Straight
3101	M	681	Straight
3101	S	677	Straight
3101	S	675	Straight
3101	P	612	Straight
3101	S	697	Straight
3102	M	850	Straight
3102	M	681	Mixed
3102	M	765	Straight
3102	S	649	Straight
3102	S	651	Straight
3102	P	640	Straight
3102	S	682	Straight
3103	M	850	Straight
3103	S	649	Straight
3103	S	665	Straight
3103	M	664	Straight
3103	P	640	Straight
3103	P	805	Straight
3103	P	620	Straight
3104	M	642	Deflating
3104	S	640	Deflating
3104	M	850	Straight
3104	P	697	Straight
3104	S	681	Straight
3104	S	999	Straight
3105	M	640	Straight
3105	P	623	Straight
3105	S	649	Straight
3105	P	820	Straight
3105	S	905	Straight
3105	P	856	Straight
3105	P	658	Straight
3105	S	612	Straight
3105	P	522	Straight
3105	S	773	Straight
3105	S	620	Straight
3105	S	602	Straight
3105	P	643	Straight
3105	S	656	Straight
3105	P	907	Straight
3105	P	903	Straight
3105	P	901	Straight
3106	M	600	Mixed
3106	M	681	Straight
3106	S	841	Straight
3106	P	850	Straight
3106	P	645	Straight
3106	P	608	Straight
3108	M	601	Straight
3108	S	783	Straight
3108	P	640	Straight
3108	S	800	Straight
3108	S	999	Straight
3108	P	856	Straight
3108	P	929	Straight
3108	S	503	Straight
3108	S	801	Straight
3108	P	681	Straight
3108	P	697	Straight
3108	S	804	Straight
3109	M	783	Straight
3109	S	620	Straight
3109	S	611	Straight
3109	P	780	Straight
3109	S	500	Straight
3109	S	600	Straight
3110	M	501	Mixed
3110	S	862	Straight
3110	S	543	Straight
3110	M	868	Straight
3110	S	850	Straight
3110	P	640	Straight
3110	P	681	Straight
3110	P	680	Straight
3110	S	656	Straight
3110	P	910	Straight
3111	M	501	Heavily deflating
3111	S	681	Straight
3111	S	850	Straight
3111	S	653	Deflating
3111	S	640	Heavily deflating
3111	S	645	Deflating
3111	S	862	Straight
3111	S	504	Deflating
3111	P	518	Straight
3111	P	697	Straight
3111	P	792	Straight
3111	P	999	Straight
3111	P	620	Deflating
3112	M	501	Deflating
3112	S	522	Straight
3112	S	649	Straight
3112	P	681	Straight
3112	P	697	Straight
3112	P	873	Straight
3112	P	863	Straight
3112	P	901	Straight
3112	P	620	Straight
3112	S	692	Straight
3112	P	850	Straight
3112	P	903	Straight
3115	S	762	Straight
3115	S	620	Mixed
3115	S	526	Mixed
3115	P	522	Straight
3115	S	764	Straight
3115	S	692	Mixed
3115	S	677	Mixed
3115	P	862	Straight
3116	M	504	Deflating
3116	P	500	Straight
3116	S	873	Straight
3116	P	681	Straight
3116	P	697	Straight
3116	S	863	Straight
3116	P	640	Straight
3116	S	903	Mixed
3116	P	643	Straight
3116	P	818	Straight
3116	P	868	Straight
3116	P	830	Straight
3117	M	681	Straight
3117	M	649	Straight
3117	S	677	Straight
3117	P	998	Straight
3117	S	906	Straight
3117	S	676	Straight
3117	S	674	Straight
3117	S	697	Straight
3117	S	873	Straight
3117	S	643	Straight
3117	S	651	Straight
3117	S	600	Straight
3117	S	672	Straight
3117	P	640	Straight
3117	S	675	Straight
3117	S	772	Straight
3117	S	850	Straight
3118	M	850	Straight
3118	P	640	Straight
3118	S	681	Straight
3118	S	646	Straight
3118	P	656	Straight
3119	S	677	Straight
3119	M	681	Straight
3119	M	697	Straight
3119	P	640	Straight
3119	P	873	Straight
3119	S	670	Straight
3119	P	817	Straight
3119	S	649	Straight
